Episode Time,Episode,Initial Temp,Target Temp,Total Reward,Mean Reward per Step,Total Steps,First Within Target Step
1719136809361,1,22.721139677525432,29.0,-224.03718543687896,-0.4480743708737579,500,
1719137854198,2,22.439300534557972,37.2,-396.9303542740729,-0.7938607085481458,500,
1719138899208,3,22.357394279004353,29.6,-246.67888837756013,-0.49335777675512027,500,
1719139943644,4,22.297561187052125,28.7,-230.409995212097,-0.46081999042419397,500,
1719140989315,5,22.16417250879494,28.5,-225.8554683104543,-0.4517109366209086,500,
1719142034676,6,22.24871816676397,33.0,-315.08312899101657,-0.6301662579820332,500,
1719143080277,7,22.220807126847337,34.2,-339.3128013678497,-0.6786256027356994,500,
1719144125285,8,22.245697801039782,32.3,-299.53685777538607,-0.5990737155507722,500,
1719145171010,9,22.472024641245454,36.1,-371.31446710440736,-0.7426289342088147,500,
1719146216564,10,22.534698582318782,35.1,-348.97027494892075,-0.6979405498978415,500,
1719152288114,11,22.695281701556713,33.1,-274.99343252064483,-0.5499868650412897,500,
1719153333942,12,23.909599525220862,34.9,-314.7975143565138,-0.6295950287130275,500,
1719154379274,13,24.487296036038604,37.1,-350.9018828162767,-0.7018037656325534,500,
1719155424270,14,24.894156679152957,30.7,-216.74307785486386,-0.4334861557097277,500,
1719156469427,15,25.233455768857088,37.3,-344.215616620455,-0.68843123324091,500,
1719157514572,16,24.998271976679767,32.8,-255.58108811684306,-0.5111621762336861,500,
1719158559454,17,24.91158093508414,35.3,-306.5951523702057,-0.6131903047404115,500,
1719159604773,18,24.8994014065666,30.1,-202.23389234972862,-0.40446778469945727,500,
1719160649982,19,25.030747360524618,31.6,-230.57599368604662,-0.46115198737209323,500,
1719161696002,20,25.16419098559114,35.6,-303.5709372296312,-0.6071418744592625,500,
1719167766582,21,25.758456725666413,31.4,-204.70232987296268,-0.4094046597459254,500,
1719168813135,22,25.530827563312243,34.0,-277.6581607502933,-0.5553163215005866,500,
1719169858763,23,24.785670007723454,34.7,-299.1712353183436,-0.5983424706366871,500,
1719170903532,24,24.529541474865745,36.0,-331.69864903073346,-0.663397298061467,500,
1719171948828,25,24.317403616865917,34.9,-314.92273114576744,-0.6298454622915349,500,
1719172993773,26,24.009238628502402,33.3,-288.03001807731175,-0.5760600361546235,500,
1719174039910,27,23.83810965702268,30.8,-240.29016924484833,-0.48058033848969667,500,
1719175088121,28,23.756845270879175,32.2,-270.5842780177897,-0.5411685560355795,500,
1719176133257,29,23.627277802337993,36.1,-351.8418372334371,-0.7036836744668742,500,
1719177178223,30,23.36627650551807,31.6,-265.3635137158577,-0.5307270274317154,500,
1719183249190,31,23.366231150237066,37.5,-378.2940340227038,-0.7565880680454076,500,
1719184293858,32,22.81092676754821,31.0,-266.417589722811,-0.532835179445622,500,
1719185339082,33,22.545587779957522,32.8,-306.6173497403993,-0.6132346994807986,500,
1719186384932,34,22.405395875960657,37.1,-395.3123971979429,-0.7906247943958858,500,
1719187429867,35,22.157750465832642,28.1,-217.87596518245584,-0.43575193036491167,500,
1719188475717,36,22.25077750560664,31.3,-283.4157940204818,-0.5668315880409637,500,
1719189521680,37,22.149447229391736,30.3,-264.7442207954038,-0.5294884415908077,500,
1719190566626,38,22.059830247005557,36.7,-394.9493573778244,-0.7898987147556489,500,
1719191612166,39,22.044182525369706,29.4,-249.41441583370198,-0.49882883166740394,500,
1719192657786,40,21.956693185876837,30.5,-273.7478826868427,-0.5474957653736854,500,
1719198731128,41,21.826497056856525,27.5,-196.6709260670359,-0.3933418521340718,500,
1719199776554,42,21.849880207903773,34.8,-359.2914973073178,-0.7185829946146356,500,
1719200821567,43,21.708458116470702,33.8,-343.4625518057458,-0.6869251036114916,500,
1719201867297,44,21.625491129441464,35.8,-385.75234767272576,-0.7715046953454515,500,
1719202913747,45,21.58842973829873,34.2,-356.28303804004486,-0.7125660760800897,500,
1719203959015,46,21.288534111895572,29.6,-260.89070564279467,-0.5217814112855893,500,
1719205004219,47,21.889009344167718,28.1,-228.70224838910994,-0.45740449677821987,500,
1719206049348,48,21.7339827710658,30.1,-268.28793310745226,-0.5365758662149045,500,
1719207095588,49,21.689528922212368,32.6,-318.3575403734699,-0.6367150807469397,500,
1719208141019,50,21.51443214733431,27.5,-216.75921870403664,-0.4335184374080733,500,
1719214213261,51,21.777606760417488,27.9,-200.86063945646475,-0.4017212789129295,500,
1719215259265,52,22.239449731573643,34.6,-347.5519076992445,-0.695103815398489,500,
1719216305625,53,22.254205681816373,35.2,-358.2011610280809,-0.7164023220561618,500,
1719217350311,54,22.34612742868505,36.5,-380.43425858407795,-0.760868517168156,500,
1719218395439,55,22.496479740402798,30.1,-249.02026885151662,-0.49804053770303325,500,
1719219439921,56,22.66752005730121,33.5,-313.5086547822809,-0.6270173095645618,500,
1719220485513,57,22.91802354275753,33.1,-300.9114742478862,-0.6018229484957723,500,
1719237959400,58,23.188470175684806,37.1,-334.1408307564318,-0.6682816615128636,500,
1719239003044,59,25.349864167291333,31.1,-206.88670503797627,-0.41377341007595253,500,
1719240048238,60,26.062859210157114,34.0,-261.23492677436036,-0.5224698535487208,500,
1719246122505,61,25.77704096216234,33.9,-234.58407568957912,-0.46916815137915824,500,
1719247169185,62,26.838529667115512,35.8,-279.3615201011943,-0.5587230402023886,500,
1719248215523,63,26.972657007290543,39.4,-352.1583668780041,-0.7043167337560081,500,
1719249262346,64,26.707846916075322,41.5,-398.9117093728176,-0.7978234187456352,500,
1719250309633,65,26.347795190574868,37.0,-305.0409899300529,-0.6100819798601058,500,
1719251356730,66,27.002263604612715,41.2,-387.94690441543435,-0.7758938088308687,500,
1719252404075,67,26.388583297096584,37.6,-326.9364365459896,-0.6538728730919792,500,
1719253451166,68,26.07703686104654,34.7,-274.4140860830556,-0.5488281721661112,500,
1719254498213,69,25.800188173015947,33.4,-253.74429248300137,-0.5074885849660028,500,
1719255545040,70,25.666485192458573,33.3,-255.59080306477514,-0.5111816061295503,500,
1719261615897,71,25.441709332028523,37.8,-347.5027263833936,-0.6950054527667873,500,
