Episode Time,Episode,Initial Temp,Target Temp,Total Reward,Mean Reward per Step,Total Steps,First Within Target Step
1720261937149,1,28.761023831457848,43.3,-414.6353370746904,-0.8292706741493808,500,
1720262942510,2,31.881486257124923,40.9,-291.3269787183224,-0.5826539574366447,500,
1720263948067,3,32.439430302725725,25.4,-241.5341357152718,-0.4830682714305436,500,
1720264953412,4,32.77485567903601,27.3,-184.67806112173872,-0.36935612224347747,500,
1720265959273,5,32.8136302933065,39.6,-213.02264902777827,-0.4260452980555565,500,
1720277512874,7,27.326115483286756,34.1,-127.43017974867506,-0.25486035949735014,500,
1720278518415,8,31.629881250192504,25.4,-229.51465400191137,-0.45902930800382274,500,
1720279523954,9,32.71537698709845,25.9,-237.58041772052385,-0.4751608354410477,500,
1720280529615,10,33.39481807965093,25.1,-276.1020918608055,-0.552204183721611,500,
1720281535138,11,33.31786622513216,27.1,-211.9793404765011,-0.4239586809530022,500,
1720293092412,13,31.522509513365065,25.4,-298.29895825043087,-0.5965979165008617,500,
1720294098044,14,36.06953272113985,43.9,-170.80896060860672,-0.34161792121721346,500,
1720295103533,15,40.45036078704267,28.4,-382.2375863690949,-0.7644751727381899,500,
1720296108814,16,39.35933940640666,44.8,-138.08271535807677,-0.2761654307161535,500,
1720297114305,17,41.92776540465721,29.5,-373.3349416349058,-0.7466698832698117,500,
1720308671046,19,36.41327855942119,30.1,-68.2285530176654,-0.13645710603533082,500,
1720309676383,20,31.443094921183665,25.0,-95.04753191487356,-0.1900950638297471,500,
1720310682012,21,26.651049117591864,38.8,-150.07239456462517,-0.30014478912925036,500,
1720311687681,22,38.1735328573116,44.2,-107.98183435271402,-0.21596366870542805,500,
1720312693203,23,42.277624727345795,28.1,-141.1937143016501,-0.2823874286033002,500,
1720324254983,25,36.579143367687664,31.4,-35.23806325206572,-0.07047612650413144,500,292
1720325260379,26,31.847317033326775,25.8,-63.06064097581775,-0.1261212819516355,500,
1720326265904,27,26.592364560437453,41.2,-212.28575983233839,-0.42457151966467677,500,
1720327271476,28,39.89141892966431,29.0,-87.91837022321779,-0.17583674044643557,500,
1720328276943,29,29.71254263692902,43.4,-212.8877359490123,-0.4257754718980246,500,
1720339832339,31,31.61271122303318,26.4,-70.74560038640243,-0.14149120077280486,500,
1720340837833,32,27.588050564417813,35.8,-84.7015232204575,-0.169403046440915,500,219
1720341539767,33,37.56786514350734,44.6,-64.583460944234,-0.1850528966883496,349,292
1720342545299,34,44.7195656035172,33.4,-86.58214752230207,-0.17316429504460412,500,
1720343550703,35,35.423408598486624,28.9,-61.06261589376681,-0.12212523178753362,500,
1720355110120,37,35.54019083439792,43.0,-61.01808023203238,-0.12203616046406476,500,222
1720356115626,38,43.85859236626669,32.4,-80.25906791876972,-0.16051813583753943,500,310
1720357121258,39,32.88552501585974,43.2,-108.0102671275069,-0.2160205342550138,500,317
1720358126882,40,44.29960042965705,33.0,-74.94191811072344,-0.14988383622144688,500,492
1720359132477,41,33.399163729759564,39.1,-49.66105585602502,-0.09932211171205005,500,166
1720370690915,43,39.91811418624226,44.9,-52.65546552691276,-0.10531093105382551,500,177
1720371696435,44,46.37786788565762,34.2,-120.3738579730837,-0.2407477159461674,500,
1720372702037,45,36.47538231464255,44.4,-81.1763645094162,-0.1623527290188324,500,285
1720373707576,46,45.62321863954443,31.1,-143.04778327109756,-0.2860955665421951,500,
1720374713116,47,32.96498584681909,42.0,-92.64089328871746,-0.18528178657743494,500,278
1720386270942,49,39.53399016491801,27.6,-131.94478534239587,-0.26388957068479174,500,
1720387276582,50,28.95479285131877,38.3,-89.792826242947,-0.179585652485894,500,277
1720388282053,51,39.34570664922907,25.5,-173.2007313676535,-0.34640146273530703,500,
1720389148969,52,27.52380721969385,40.1,-140.47894509158186,-0.32593722759067717,431,376
1720390154484,53,40.24718191703039,26.4,-157.22677874348435,-0.3144535574869687,500,
1720401712728,55,37.09854846168382,31.9,-59.50182810318614,-0.11900365620637228,500,
1720402718276,56,33.02523008232781,27.5,-68.35388143154566,-0.13670776286309133,500,
1720403725196,57,28.980838005895997,42.1,-173.94588130580814,-0.3478917626116163,500,481
1720404730756,58,41.910948130447125,32.2,-86.56642648936798,-0.17313285297873596,500,
1720405406617,59,33.63183413959297,40.1,-55.707891039936776,-0.1657972947617166,336,287
1720416962021,61,29.837344718068984,40.3,-95.87064598158227,-0.19174129196316453,500,301
1720417967287,62,40.939032002977314,35.9,-50.57124639971038,-0.10114249279942077,500,
1720418667322,63,36.64941547681981,43.4,-59.17033366997945,-0.17002969445396393,348,284
1720419672777,64,43.53072066854243,28.9,-151.72362030949395,-0.3034472406189879,500,
1720420678199,65,30.79155172045104,37.2,-55.71879427425808,-0.11143758854851617,500,188
1720431859386,67,28.036921468859028,38.7,-81.69558492463767,-0.2601770220529862,314,265
1720432864980,68,38.79030497795617,30.7,-81.9825551146991,-0.1639651102293982,500,
1720433870479,69,32.20932717479022,25.0,-124.03465825254034,-0.24806931650508068,500,
1720434875865,70,27.68522129507373,36.8,-70.4992320392998,-0.1409984640785996,500,212
1720435881506,71,37.774249454860836,32.8,-56.12355473317966,-0.11224710946635932,500,
1720447426932,73,33.4798370843288,26.2,-148.7349382446219,-0.2974698764892438,500,
1720448432400,74,29.87961553498351,37.8,-77.77591397384204,-0.15555182794768407,500,174
1720449438051,75,39.734187587138486,31.1,-120.80165267344161,-0.2416033053468832,500,
1720450443722,76,33.69987543630692,40.1,-65.32378517500511,-0.13064757035001023,500,168
1720451448951,77,41.94800118971074,33.4,-106.97333813727846,-0.21394667627455694,500,
1720462497703,79,37.86963367260992,44.5,-39.6078028670656,-0.16166450149822695,245,196
