Episode Time,Episode,Initial Temp,Target Temp,Total Reward,Mean Reward per Step,Total Steps,First Within Target Step
1717845588740,1,27.148482140143294,39.4,-343.53550989629554,-0.6870710197925911,500,
1717846594985,2,27.333715892646833,40.6,-368.8035299354129,-0.7376070598708258,500,
1717847600910,3,27.40087287959406,36.3,-284.5190981674455,-0.569038196334891,500,
1717848606484,4,26.628255851739453,31.8,-200.82817664294956,-0.4016563532858991,500,
1717849617775,5,26.583545604500706,39.9,-363.7974249827993,-0.7275948499655986,500,
1717850623781,6,26.432892459781698,37.8,-323.78248402220896,-0.6475649680444179,500,
1717851629810,7,27.119925705497906,35.9,-271.42135577071565,-0.5428427115414313,500,
1717852635672,8,27.096870840454514,37.9,-314.36465503685247,-0.6287293100737049,500,
1717853647057,9,27.061304272170986,37.4,-311.2931441181664,-0.6225862882363329,500,
1717854652738,10,26.772998941385854,40.2,-358.47309950511215,-0.7169461990102243,500,
1717860685125,11,27.731282759630236,32.9,-132.3320212378625,-0.264664042475725,500,1
1717861691276,12,30.72123876568578,39.3,-281.29527982988174,-0.5625905596597635,500,
1717862701912,13,29.99509559933994,36.5,-224.0093427490762,-0.44801868549815244,500,
1717863707863,14,30.36113125499329,41.2,-312.8502938245008,-0.6257005876490016,500,
1717864713616,15,30.63231124936742,25.1,-214.89172560836283,-0.4297834512167257,500,
1717865719821,16,30.900704936924896,36.2,-212.80113300024695,-0.4256022660004939,500,
1717866733622,17,30.55728617552449,43.6,-370.5307735038684,-0.7410615470077367,500,
1717867739614,18,29.74347628374315,44.4,-383.36034621689834,-0.7667206924337967,500,
1717868745547,19,30.42012560213186,40.2,-290.59484870125203,-0.581189697402504,500,
1717869751493,20,30.305644664845854,43.7,-373.2127536383753,-0.7464255072767506,500,
1717874887288,21,29.89297144880419,44.6,-33.98762298947431,-0.6294004257310057,54,
1717875899089,22,29.483521768910574,41.8,-373.3396389064996,-0.7466792778129993,500,
1717876905084,23,27.92550607405142,38.8,-321.6804562469514,-0.6433609124939028,500,
1717877911126,24,27.798460007621564,39.2,-331.85443909531443,-0.6637088781906288,500,
1717878917087,25,27.549613186118975,35.6,-260.97249236307755,-0.5219449847261551,500,
1717879929783,26,27.498865167753394,36.9,-292.81810305122826,-0.5856362061024565,500,
1717880935797,27,26.896451892365874,41.0,-386.20063863184635,-0.7724012772636927,500,
1717881941785,28,26.274019208850994,34.9,-273.16722684899094,-0.5463344536979818,500,
1717882948099,29,26.52300039336369,36.0,-283.62497774026144,-0.5672499554805229,500,
1717883960616,30,27.107506861188167,34.3,-242.81402960887763,-0.48562805921775526,500,
1717889163333,31,26.894499389187082,35.6,-259.83557460778513,-0.5196711492155702,500,
1717890169571,32,29.391826248683124,39.3,-334.6931291996224,-0.6693862583992447,500,
1717891175420,33,26.205975575868138,38.9,-362.8355932327644,-0.7256711864655288,500,
1717892185573,34,25.714300546611366,33.2,-241.7948182117007,-0.48358963642340136,500,
1717893113343,35,26.735187480951552,40.4,-350.1673150111468,-0.7595820282237458,461,
1717894018798,36,25.343645256104736,39.9,-346.1498839759125,-0.7692219643909166,450,
1717895026837,37,24.680798755096376,39.5,-393.16292638453564,-0.7863258527690713,500,
1717896038614,38,24.905639878354243,39.6,-390.03508881903383,-0.7800701776380676,500,
1717897044773,39,25.08858139806849,34.8,-273.92421665267597,-0.5478484333053519,500,
1717898050706,40,27.130716267734773,38.8,-344.9504277747235,-0.689900855549447,500,
