Episode Time,Episode,Initial Temp,Target Temp,Total Reward,Mean Reward per Step,Total Steps,First Within Target Step
1717284776829,1,20.98702400550585,28.0,-146.86949878639112,-0.2937389975727822,500,
1717285782158,2,26.87116136358228,37.2,-210.22662687866898,-0.42045325375733794,500,
1717286787591,3,33.81163754146803,43.1,-233.56018989889048,-0.467120379797781,500,
1717287629886,4,38.63503805273086,29.4,-95.08698025768015,-0.22693790037632494,419,354
1717288634977,5,29.509794026572656,40.8,-239.71979716788218,-0.47943959433576433,500,
1717289640187,6,36.408325552129284,41.6,-189.3682082455988,-0.3787364164911976,500,
1717290645434,7,37.366012503738865,26.1,-178.1222192532864,-0.3562444385065728,500,
1717291650532,8,27.43377981479972,36.2,-194.0573661041241,-0.3881147322082482,500,
1717292655754,9,32.569807972489144,41.5,-215.02003737286583,-0.43004007474573164,500,
1717293660826,10,37.22464119701301,43.8,-203.50150439696802,-0.407003008793936,500,
1717294008558,11,39.10149015309591,34.1,-18.32754834429712,-0.10593958580518567,173,124
1717295013736,12,33.921671673606824,44.3,-251.49069250842234,-0.5029813850168446,500,
1717296020421,13,38.90819986098807,44.7,-201.5411706161673,-0.4030823412323346,500,
1717296464917,14,40.16928022409547,32.4,-35.000841071363126,-0.15837484647675623,221,159
1717297470325,15,32.36312494655211,25.4,-156.0509786844778,-0.3121019573689556,500,
1717298475777,16,26.682192070860005,31.8,-154.3563278194858,-0.3087126556389716,500,
1717299481024,17,29.85558789212828,38.1,-199.33973129373544,-0.3986794625874709,500,
1717300486107,18,34.4510766506842,44.2,-243.23514607947595,-0.48647029215895193,500,
1717301491621,19,39.37041902830313,44.6,-197.27007521689438,-0.39454015043378876,500,
1717302496639,20,39.80770988283649,44.9,-196.47349818210424,-0.3929469963642085,500,
1717303501710,21,40.01951562820277,34.5,-124.90399279268408,-0.24980798558536815,500,135
1717304506773,22,31.905184169393344,43.3,-252.54157703099995,-0.5050831540619999,500,
1717305512010,23,38.590027879619655,26.8,-175.38134401766035,-0.3507626880353207,500,
1717306517187,24,28.331389936034977,38.0,-212.00093031964147,-0.4240018606392829,500,
1717307351573,25,34.2266946791767,29.1,-67.636517385532,-0.16297955996513735,415,271
1717308356958,26,29.268413419514605,34.4,-166.49730787013382,-0.3329946157402677,500,
1717309362119,27,31.178769308105373,38.3,-191.36997648924526,-0.3827399529784905,500,
1717310367274,28,34.59041863481997,25.6,-166.9643832310671,-0.3339287664621342,500,
1717311372540,29,26.900719238374144,34.0,-175.71833389556002,-0.35143666779112004,500,
1717312377992,30,30.932823377270818,25.3,-151.04454707823345,-0.3020890941564669,500,
1717313383170,31,26.75996489172622,37.7,-222.06643713042155,-0.4441328742608431,500,
1717314388484,32,34.000924804541654,26.7,-150.031305650734,-0.300062611301468,500,
1717315393828,33,27.94949547662553,34.5,-173.7990001930761,-0.3475980003861522,500,
1717316398940,34,31.67447126242959,26.5,-140.6936969280396,-0.2813873938560792,500,
1717317404016,35,27.711593865238616,35.9,-191.46168683639124,-0.38292337367278245,500,
1717318409437,36,32.85288923992659,27.2,-138.273552580643,-0.276547105161286,500,
1717319414680,37,28.121220881851478,35.2,-178.85130592203686,-0.3577026118440737,500,
1717320419745,38,32.09328088003545,43.7,-265.781968207493,-0.531563936414986,500,
1717321424991,39,37.92656518345109,26.9,-171.9171939828026,-0.34383438796560517,500,
1717322430167,40,27.694100111989904,41.6,-274.94321773949224,-0.5498864354789845,500,
1717323435446,41,36.53942623576867,43.4,-201.37640787113673,-0.40275281574227345,500,
1717324440756,42,38.91183251317848,44.8,-202.53089814851276,-0.40506179629702554,500,
1717325154459,43,40.12063929126887,30.8,-70.71101401101805,-0.19918595496061423,355,275
1717326159718,44,30.691516625405182,41.9,-242.21084804334484,-0.48442169608668967,500,
1717327164826,45,37.42039050351978,26.1,-181.39022686330972,-0.36278045372661943,500,
1717328170121,46,27.592735400935055,33.7,-169.21266911503318,-0.3384253382300664,500,
1717329175245,47,31.083250376889616,25.8,-145.1572555424674,-0.2903145110849348,500,
1717330180650,48,27.252124141523566,38.2,-221.79110660891584,-0.4435822132178317,500,
1717330938467,49,34.37640117689485,29.1,-56.13170287422306,-0.1488904585523158,377,211
1717331943827,50,29.352626655585496,43.4,-280.90719071239886,-0.5618143814247977,500,
1717332948880,51,38.47038130142848,25.6,-200.25408486935652,-0.40050816973871306,500,
1717333954296,52,27.396951530831103,34.2,-167.3064355322348,-0.3346128710644696,500,
